text,metadata
"Title: 
""Re: A trader when buying needs to buy at the ask price and when selling needs to sell   at the bid price. So how can a trade happen 'in between' the bid and ask? Saying the trade can happen """"in between"""" the bid & ask is simplistic.  There is a time dimension to the market.  It's more accurate to say that an order can be placed """"in between"""" the current best bid & ask (observed at time T=0), thus establishing a new level for one or the other of those quoted prices (observed at time T>0). If you enter a market order to buy (or sell), then yes, you'll generally be accepting the current best ask (or best bid) with your order, because that's what a market order says to do: Accept the current best market price being offered for your kind of transaction.  Of course, prices may move much faster than your observation of the price and the time it takes to process your order – you're far from being the only participant. Market orders aside, you are free to name your own price above or below the current best bid & ask, respectively. ... then one could say that you are placing an order """"in between"""" the bid and ask at the time your order is placed.  However – and this is key – you are also moving one or the other of those quoted prices in the process of placing your above-bid buy order or your below-ask sell order. Then, only if somebody else in the market chooses to accept your new ask (or bid) does your intended transaction take place. And that transaction takes place at the new ask (or bid) price, not the old one that was current when you entered your order. Read more about bid & ask prices at this other question: (p.s. FWIW, I don't necessarily agree with the assertion from the article you quoted, i.e.: """"By looking for trades that take place in between the bid and ask, you can tell when a strong trend is about to come to an end.""""  I would say: Maybe, perhaps, but maybe not.)""",{'doc_id': '494727'}
"Title: 
""Obviously you have done well financially in order to be able to purchase a condo for cash, presumably, without risk of your other obligations.  To put things in perspective, we are probably talking about less than $5,000 in tax savings.   If she is on the title then she is a co-owner.  Are you okay with that?  You would essentially be giving this child a 50% stake in a property without compensation.  Will your other children be okay with it? As your question stated you would prefer to not have her as an owner.  However, is it better to not have her as an owner, So I would buy the condo without her on the title and just pay the extra $100 per month in property tax.  It is probably """"small potatoes"""" in comparison to your net worth. I would also only charge her at most your cost of carrying the property as rent.  While you will create income all of it (and probably more) could be written off as costs.  There should be no income tax burden created from this situation.  Your accountant can help with any paperwork that needs to be filed.""",{'doc_id': '496166'}
"Title: 
""HSBC, Hang Seng, and other HK banks had a series of special savings account offers when I lived in HK a few years ago.  Some could be linked to the performance of your favorite stock or country's stock index. Interest rates were higher back then, around 6% one year.  What they were effectively doing is taking the interest you would have earned and used it to place a bet on the stock or index in question.  Technically, one way this can be done, for instance, is with call options and zero coupon bonds or notes.  But there was nothing to strategize with once the account was set up, so the investor did not need to know how it worked behind the scenes... Looking at the deposit plus offering in particular, this one looks a little more dangerous than what I describe.  See, now we are in an economy of low almost zero interest rates.  So to boost the offered rate the bank is offering you an account where you guarantee the AUD/HKD rate for the bank in exchange for some extra interest.  Effectively they sell AUD options (or want to cover their own AUD exposures) and you get some of that as extra interest.  Problem is, if the AUD declines, then you lose money because the savings and interest will be converted to AUD at a contractual rate that you are agreeing to now when you take the deposit plus account.  This risk of loss is also mentioned in the fine print. I wouldn't recommend this especially if the risks are not clear. If you read the fine print, you may determine you are better off with a multicurrency account, where you can change your HK$ into any currency you like and earn interest in that currency. None of these were """"leveraged"""" forex accounts where you can bet on tiny fluctuations in currencies.  Tiny being like 1% or 2% moves.  Generally you should beware anything offering 50:1 or more leverage as a way to possibly lose all of your money quickly. Since you mentioned being a US citizen, you should learn about IRS form TD F 90-22.1 (which must be filed yearly if you have over $10,000 in foreign accounts) and google a little about the """"foreign account tax compliance act"""", which shows a shift of the government towards more strict oversight of foreign accounts.""",{'doc_id': '496857'}
"Title: 
Rule of thumb: Invest in a tax deferred account only if your marginal tax rate is higher now than it will be in retirement. If you plan on making more taxable income in retirement than you do right now, then you should invest outside a tax deferred account.",{'doc_id': '497216'}
"Title: 
""I'd suggest changing the subject when your friends talk about real estate to save your sanity and friendship.  There's a difference between """"belief"""" and """"knowledge"""". Arguing with a believer isn't a very productive course of action, and will ultimately poison the friendship. Reality is a harsh mistress.""",{'doc_id': '497260'}
"Title: 
""I've been highly compensated for a while now, and I have never used a tax professional.  My past complications include the year that my company was bought by a VC firm and my stock options and stock held were bought out to the tune of 5x my salary.  And now I have two kids in college, with scholarships, and paying the remainder out of 529 accounts. Usually, I don't even use tax software.  My typical method is to use the online software -- like turbotax online -- and let it figure out where I am.  Then I use the """"Free File Fillable forms"""" online to actually complete the process.  Search for """"Free File Fillable Forms"""" -- it's not the same as using turbotax or TaxAct for free.   My suggestion to you:  download the PDF form of 1040EZ and 1040A from the IRS.  Print the EZ, and fill it out.  This will give you a better feel for what exactly is going on.  With your income, I don't think you can file the EZ, but it's a good way to get your feet wet. The way income taxes work here in the US: According to the IRS, the Personal Exemption this year is worth $4,050, and the Standard Deduction $6,300, assuming you're single.   Lets assume that your salary will be in fact 75,000, and you don't pay for any benefits, but you do make a 401k contribution of 15% of your salary.  Then your W-2 at the end of the year should tell you to put 63,750 in a particular box on your 1040 form.  (63,750 is 85% of 75,000).  Lets then assume 63,750 is your AGI after other additions and subtractions.  63,750 - 4,050 - 6,300 == 53,400. The federal Tax system is graduated, meaning there are different ranges (brackets) with different percentages.  The term tax people use for taxable income of 53,400 is """"marginal tax rate""""...so the last dollar they tax at 25%.  Other dollars less.  According to the IRS, if you're single, then on 53,400, you pay """"$6,897.50 plus 25% of the amount over $50,400""""  Or 6897.50 + 750, or 7647.50. Note this is only Federal Income Tax.  You will also be paying Social Security and Medicare payroll Tax.  And I'm guessing you'll also be paying colorado state income tax.  Each state has its own forms and methods for figuring out the taxes and stuff. By the way, when you start, you'll fill out a """"W-4"""" form to """"help"""" you figure out how much to withhold from every paycheck.  (I find the W-4 is not helpful at all).  Your company will withhold from your paycheck some mysterious amount, and the process of filling out your 1040A or 1040EZ or whatever will be, likely, to get the over-withheld amount back.""",{'doc_id': '498834'}
"Title: 
""They're taking advantage of float.  Like so many things in the financial world today, this practice is a (strictly legal) fraud. When you make the transaction, the money is available immediately, for reasons that should be intuitively obvious to anyone who's ever used PayPal.  It doesn't take 3 minutes for the broker to get that money, let alone 3 days.  But if they can hold on to that money instead of turning it over to you, they can make money from it for themselves, putting money that rightfully belongs to you to work for them instead, earning interest on short-term loans, money market accounts, etc. The SEC mandates that this money must be turned over to you within 3 days so it should not surprise anyone that that's exactly how long the """"we have to wait for it to clear"""" scam runs for.  Even if it doesn't seem like very much money per transaction, for a large brokerage with hundreds of thousands of clients, all the little bits add up very quickly.  This is why they feel no need to compete by offering better service: offering poor service is making them a lot of money that they would lose by offering better service.""",{'doc_id': '499849'}
"Title: 
If you are actually referring to all the political rhetoric and posturing over the debt ceiling issue.  That's a long ways from the US actually defaulting on paying debts.  A lot of government offices might shut down, but I expect anyone holding US debt to be paid off. (they have the printing presses after all)  If that's what you are referring to, based on the LAST time that the governement had to shut down because they didn't raise the debt ceiling, it won't be a big deal.  Last time, no debt was defaulted on, a bunch of the less essential government offices shut down for a few days, and the stock market did a collective 'meh' over the whole thing.  It was basically a non event.  I've no reason to expect it will be different this time.  (btw, where were all these republican budget cutters hiding when 10 years ago they started with a nearly balanced budget, and ended up blowing up the national debt by about 80% in 8 years time? (from roughly $6B to $11B)  I wish they'd been screaming about the debt as much then as they are now. Not that there isn't ample blame to go around, and both sides have not been spending in ways that make a drunken sailor look like the paragon of a fiscal conservative, but to hear nearly any of them tell it, their party had nothing to do with taking us from a balanced budget to the highest burn rate ever while they were in control (with a giant financial crisis through in as pure 'bonus')",{'doc_id': '504661'}
"Title: 
Look at the how the income statement is built. The stock price is nowhere on it. The net income is based on the revenue (money coming in) and expenses (money going out).  Most companies do not issue stock all that often. The price you see quoted is third parties selling the stock to each other.",{'doc_id': '505694'}
"Title: 
Another explanation is that they keep your money three days to make money with it, because they can. The other reasons might have been valid 100 years ago, and no bank would voluntarily cut that down until forced by law. Example: In Europe, bank to bank transfers used to take three days, until a law forced them to give next day, and suddenly it was possible.",{'doc_id': '506374'}
"Title: 
Very likely this refers to trading/speculating on leverage, not investing. Of course, as soon as you put leverage into the equation this perfectly makes sense.  2007-2009 for example, if one bought the $SPX at its highs in 2007 at ~$1560.00 - to the lows from 2009 at ~$683.00 - implicating that with only 2:1 leverage a $1560.00 account would have received a margin call. At least here in Europe I can trade index CFD's and other leveraged products. If i trade lets say >50:1 leverage it doesn’t take much to get a margin call and/or position closed by the broker. No doubt, depending on which investments you choose there’s always risk, but currency is a position too. TO answer the question, I find it very unlikely that >90% of investors (referring to stocks) lose money / purchasing power. Anyway, I would not deny that where speculators (not investors) use leverage or try to trade swings, news etc. have a very high risk of losing money (purchasing power).",{'doc_id': '507284'}
"Title: 
Personally I'm not a huge fan of rebalancing within an asset class. I would vote for leaving the HD shares alone and buying other assets until you get to the portfolio you want. Frequent buying and selling incurs costs and possible tax consequences that can really hurt your returns.",{'doc_id': '507468'}
"Title: 
Two different questions: Is it better to be in debt or to pay off the debt? And: Is it better to have student debt than other debt?  Any debt needs to be paid off eventually, and any debt makes you less flexible. So if you have the choice between spending/wasting your money and paying off debt, I would recommend paying off the debt.  The other question is whether having student debt is better than having other debt. You need to look at the terms of your student debt. Pay off the debt with the worst conditions first. Loan sharks (in Britain: pay-day loans) must be paid first. Credit cards debt must go next. Then general loans. Depending on your situation, you may want some savings as well. In case you lose your job, for example. So if you have $8,000 saved and an $8,000 student loan, you might consider waiting a bit before you pay back the loan. No job + $8,000 student loan + $8,000 in the bank is better than no job + no debt + no money in the bank.",{'doc_id': '507544'}
"Title: 
""I have checked with Bank of America, and they say the ONLY way to cash (or deposit, or otherwise get access to the funds represented by a check made out to my business) is to open a business account. They tell me this is a Federal regulation, and every bank will say the same thing.  To do this, I need a state-issued """"dba"""" certificate (from the county clerk's office) as well as an Employer ID Number (EIN) issued by the IRS. AND their CHEAPEST business banking account costs $15 / month. I think I can go to the bank that the check is drawn upon, and they will cash it, assuming I have documentation showing that I am the sole proprietor. But I'm not sure.... What a racket!!""",{'doc_id': '508754'}
"Title: 
As long as you're in a lower tax bracket - you would probably be better off paying the taxes now, and investing into the Roth IRA/401K. However, you should be investing for your retirement now, and not later, because of the compounding effect, and also you'll gain the employer matching (if available).",{'doc_id': '508921'}
"Title: 
You're worried about your tenant. That just means you're a nice guy, and it's ok to be nice. At the same time, you can't be expected to lose money on the property or charge well below market on the rent. My suggestions: You know what? She'll totally understand. You've been super nice in keeping the rent low for so many years, and she's been a great tenant, too. At a certain point, inflation kicks in and you have to raise the rent. She'll get that. If she can find a cheaper place, that's a win for both of you. Help her move if you want to be extra nice. Then decide if you want to sell the place or raise the rent. Either option is fine. Listen to your wife. That's just general advice.",{'doc_id': '509391'}
"Title: 
""The primary advantage is protection of your personal assets. If your LLC gets sued, they can't take your house/car/dog/wife. There aren't really any financial incentives to be an LLC; because of the pass-thru taxing structure, you wind up paying the same in taxes either way. """"The cost"""" will depend on where you're located, and usually involves a few factors -- Expect to pay $300-500 to start it, depending on your state and who you register with (technically, you can usually register for free at the secretary of state, but wouldn't you rather pay an expert?), and """"State Franchise Tax"""", which will can be a minimum of up to $1000/year depending on the state, plus even more if your LLC earns more than $xxx,000. EDIT -- As an aside, I'll mention that I'm based in California, and our state franchise tax starts at $800/yr. I'm all-web-based, so I've been investigating incorporating in Nevada or Delaware instead (no franchise tax, lower filing fees), but from what I've found, it's hardly worth the trouble. In addition to having to pay a Registered Agent (someone to act as my permanent mailing address in that state for ~$100/yr), apparently California likes to search for people just like me, and charge them $800 anyway. You can fight that, of course, and claim that your business really is done in Nevada, but do you really want to?""",{'doc_id': '510701'}
"Title: 
Stock portfolios have diversifiable risk and undiversifiable risk.  The market rewards investors for taking undiversifiable risk (e.g. owning an index of oil producing companies) and does not reward investors for assuming diversifiable risk (e.g. owning a single oil producing company).  The market will not provide investors with any extra return for owning a single oil company when they can buy an oil index fund at no additional cost. Similarly, the market will not reward you for owning a small-cap index fund when you can purchase a globally diversified / capitalization diversified index fund at no additional cost.  This article provides a more detailed description. The Vanguard Total World Stock Index Fund is a much better staring point for an equity portfolio. You will need to make sure that the asset allocation of your overall portfolio (e.g. stocks, bonds, P2P lending, cash) is consistent with your time horizon (5-10 years).",{'doc_id': '513818'}
"Title: 
How about placing the money in a safety deposit box at the same bank? This will probably work out cheaper than the loss due to negative rates. Although, I'm quite sure the banks won't like this idea.",{'doc_id': '514003'}
"Title: 
I would check to see what the fee schedule is on your previous employer's 401k. Depending on how it was setup, the quarterly/annual maintenance fee may be lower/higher than your current employer. Another reason to rollover/not-rollover is that selection of funds available is better than the other plan. And of course always consider rolling over your old plan into a standard custodial rollover IRA where the management company gives you a selection of investment options. At least look at the fees and expense ratios of your prior employer's plan and see if anything reaches a threshold of what you consider actionable and worth your time. Note: removed reference to self directed IRA as vehicle is more complicated account type allowing for more than just stocks, bonds, and mutual funds. Not for your typical retail investor.",{'doc_id': '518379'}
"Title: 
How does compounding of annual interest work? answers this question. It's not simple compound interest. It's a time value of money calculation similar to mortgage calculations. Only the cash flow is the other way, a 'deposit' instead of 'payment'. When using a finance calculator such as the TI-BA35 (Note, it's no longer manufactured, but you can find secondhand. It was the first electronic device I ever loved. Seriously) you enter PV (present value) FV (future value) Int (the interest rate) nPer (number of periods) PMT (payment).  For a mortgage, there's a PV, but FV = $0. For you, it's reversed. PMT on this model is a positive number, for you it's negative, the amount you deposit. You also need to account for the fact that a mortgage is paid on day 31, but you start deposits on Day 1. See the other answer (I linked at start) for the equations.",{'doc_id': '518896'}
"Title: 
There are a few ways you can go about paying this off quickly (and safely): You could start paying $386 monthly (ie, double what you're paying now). You'll pay less interest in the long run because they can only charge you for the amount outstanding. Remember, 6.8% of $12k is more than 6.8% of $6k. However, your plan sounds more sensible. Say you get to $6k paid off and $6k saved, you're able to pay off what's left and that's almost $200 a month you'll have extra. Although what I like about this is - if you become ill, lose your job, or whatever, then you're still able make the $193 payments, PLUS you'll have money saved for day-to-day expenses (food, water, gas, electricity, etc.) long enough to see yourself through. PS. They may charge you a settlement fee because if you pay early then they miss out on money... but check your contract with them first. Hope this helps!",{'doc_id': '519675'}
"Title: 
You can get audited for anything Business owners are more likely to get audited than people filing 1040-EZ's for their simplistic income tax obligation. According to HR Block I hope you enjoy the process where you explain the source of your earnings",{'doc_id': '521657'}
"Title: 
""Good for you! At your age, you should definitely consider investing some of your hard-earned and un-needed money in stocks with the long-term goal of having your retirement funded. The time horizon that you'd have would be vastly superior to that of millions of others, who will wait until their thirties or even forties to begin investing in stocks, giving your compound interest prospects the extra time anyone needs for a spectacular vertical incline in your later years. Make sure to sign up to automatically re-invest the dividend payouts of your stocks, please. (If you don't already know how being young and investing well in your early years is more powerful than starting out ten to twenty years later, do a little research on """"Compound Interest""""). Make sure you monitor your investments. Being young means you have time to correct your investments (sell and buy other assets) if the businesses you initially selected are no longer good investments.""",{'doc_id': '521996'}
"Title: 
""I am not a Financial Advisor, but I an tell you what I did in exactly this situation - which is pretty much what you are proposing.  I put money into the offset savings account until I had only a small amount of mortgage """"balance"""" left (less than a year's worth of mortgage payments), then I set it up so that each month I did the transfer from the offset savings pot into the mortgage itself. This depleted the offset savings in line with the mortgage debt, and the interest on the two balanced out almost to zero. This was self-sustaining and meant that I kept the same margin owing over time (i.e. if I was in this situation for 5 years, for the whole 5 years I would effectively have 1 year remaining on the mortgage). Meanwhile, since I now didn't have any mortgage outgoings from my regular income, I put any spare money into ISA savings. No need to withdraw money from the mortgage to move to the ISA. The benefits of this (as opposed to just paying off the damn mortgage already) were that I kept the full liquidity of the mortgage amount - I could withdraw all the offset savings pot if I wanted to, although I would then have to have funded the mortgage payments differently, and as that liquidity went down over time I was building up other savings in parallel. It worked well for me. It almost doesn't matter what the offset mortgage rate is since you are effectively paying it off by keeping the offset savings pot so high.""",{'doc_id': '523058'}
"Title: 
What's relevant to whether you accept the offer should be the compensation package (including salary and benefits) they're offering, the work you'll be doing, and the conditions in which you'll be doing it. The communication history between you and the recruiter isn't really that relevant, since you probably won't deal with the recruiter once you're hired. So, if this is a job you want to do at the level of compensation offered, accept the offer. If not, don't. If you suspect that they actually could be willing to negotiate for a higher salary despite already saying that they aren't, you could test this by declining the offer and saying that that last $5K is the only sticking point, but only if your intent really is to walk away from the offer as it stands.",{'doc_id': '524471'}
"Title: 
Book value = sell all assets and liquidate company . Then it's the value of company on book. Price = the value at which it's share gets bought or sold between investors.  If price to book value is less than one, it shows that an 100$ book value company is being traded at 99$ or below. At cheaper than actually theoretical price. Now say a company has a production plant . Situated at the most costliest real estate . Yet the company's valuation is based upon what it produces, how much orders it has etc while real estate value upon which plant is built stays in book while real investors don't take that into account (to an extend). A construction company might own a huge real estate inventory. However it might not be having enough cash flow to sustain monthly expense. In this scenario , for survival,i the company might have to sell its real estate at discount. And market investors are fox who  could smell trouble and bring price way below the book value  Hope it helps",{'doc_id': '526110'}
"Title: 
As all said, the age limitation thing is nothing, and saving money not necessarily means to live poor nor Skimpy, spend your needs and try to get what you need instead of what you want, the 24 years old is a good start for saving money, the whole life still in front of you Good luck!",{'doc_id': '529444'}
"Title: 
The reality that the share price did not move shows that there is nothing nefarious going on.  It is most likely some mutual fund offloading their position to another fund.   You can commonly see the play out at market openings if you have access to level II data.  You will see a big block sitting on both sides of the same bid/ask.  If you put in a higher bid (or vice versa) the two positions will move to match yours.  And when the market opens their trade will be transacted BEFORE yours, even though you are thinking ... 'well I put in my bid first'.  Obviously they have agreed to swap and agreed to use whatever value the market decides.",{'doc_id': '532211'}
"Title: 
Unless the amounts involved are very small, it is MUCH better to incorporate. First, incorporation gives you limited liability for your acts as an employee. As an individual, you have unlimited liability. Second, incorporating allows you to deduct (for tax purposes) the costs of doing business, including all of your health insurance, most transportation, and some meals. The exception to the rule is if the amounts you are earning are so small that they don't cover the cost of incorporating, accounting fees, etc. (a few hundred, or at most a few thousand dollars).",{'doc_id': '532932'}
"Title: 
Regarding transferring a residential investment property into your SMSF, no you cannot do it. You cannot transfer residential property into your SMSF from a related party. You can only transfer Business Real Property (that is commercial or industrial property) into a SMSF from a related party. You can buy new residential property inside your SMSF, and you can also borrow within the fund (using a non-recourse loan) to help you buy it, or you could buy it as tenants-in-common with your SMSF (that is you own say 50% in your own name and 50% under the SMSF). Regarding self-managing the investment properties held in your SMSF, yes you can, but you should make sure all your paperwork is in order (all your t's crossed and your i's dotted). You can even charge your SMSF for managing the properties, but this should be at market rates (not more).",{'doc_id': '533791'}
"Title: 
In general I would recommend to stay away from any video from a successful trader, at least those that claim to share their secrets. If they were that successful, why would they want company?  What they have most likely discovered is that they can make more money through videos and seminars than they can through trading. While not a video, GetSmarterAboutMoney has a good basic section on Stock markets without being purely Canada centric (as I see from your profile you are in NY). I know that also in our city, there are continuing education courses that often go over the basics like this, if you have a college nearby they might have something. Cheapest of all would be to hit your local library.  The fundamentals don't change that quickly that you need the latest and greatest - those are much more likely to be get-poor-quick schemes. Good Luck",{'doc_id': '534418'}
"Title: 
You've never saved money?  Have you ever bought anything?  There probably was a small window of time that you had to pool some cash to buy something.    In my experience, if you make it more interesting by 'allocating money for specific purposes' you'll have better results than just arbitrarily saving for a rainy day.    Allocate your money for different things (ie- new car, emergency, travel, or starting a new business) by isolating your money into different places.  Ex- your new car allocation could be in a savings account at your bank.   Your emergency allocation can be in cash under your bed.   Your new business allocation could be in an investment vehicle like a stocks where it could potentially see significant gains by the time you are ready to use it.    The traditional concept of savings is gone.  There is very little money to be earned in a savings account and any gains will be most certainly wiped out by inflation anyway.  Allocate your money, allocate more with new income, and then use it to buy real things and fund new adventures when the time is right.",{'doc_id': '538023'}
"Title: 
There is some benefit to creating a corporation or LLC -- you theoretically have a liability shield. As Michael Pryor points out in his answer, though, there will probably be little difference if you get sued. Operating the corporation or LLC incurs some extra costs: you have to pay annual fees to the state, and there's a bit of extra administrative overhead (very little overhead for an LLC though).",{'doc_id': '539133'}
"Title: 
There are times when investing in an ETF is more convenient than a mutual fund. When you invest in a mutual fund, you often have an account directly with the mutual fund company, or you have an account with a mutual fund broker.  Mutual funds often have either a front end or back end load, which essentially gives you a penalty for jumping in and out of funds. ETFs are traded exactly like stocks, so there is inherently no load when buying or selling.  If you have a brokerage account and you want to move funds from a stock to a mutual fund, an ETF might be more convenient. With some accounts, an ETF allows you to invest in a fund that you would not be able to invest in otherwise.  For example, you might have a 401k account through your employer.  You might want to invest in a Vanguard mutual fund, but Vanguard funds are not available with your 401k.  If you have access to a brokerage account inside your 401k, you can invest in the Vanguard fund through the associated ETF. Another reason that you might choose an ETF over a mutual fund is if you want to try to short the fund.",{'doc_id': '539263'}
"Title: 
I'm answering this from a slightly different angle, but there are people (individuals) who will do this for you. I know private Forex traders who are 'employed' to manage Forex trading accounts for wealthy individuals. The trader takes a percentage of the wins but is also responsible for a percentage of the loss (if there is a loss in a particular month). However the fact that the trader is able to prove that they have a consistent enough trading history to be trusted with the large accounts generally means that losses are rare (one would hope!). Obviously they have contracts in place (and the terms of the contract are crucial to the responsibility of losses) etc. but I don't know what the legalities are of offering or using this kind of service. I just wanted to mention it, while perhaps not being the best option for you personally, it does exist and matches your requirements.  You would just have to be extremely careful to choose someone respectable and responsible, as it would be much easier to get ripped off while looking for a respected individual to trade your account than it would be while looking for a respected firm (I would imagine).",{'doc_id': '543714'}
"Title: 
""The real answer is """"Why do you want to waste a windfall chasing quick returns?""""  Instead, use this windfall to improve your financial situation, and maybe boost you toward financial independence, or at least a secure retirement.  In simplest terms, forget the short term, go for long term.  Whatever you do, avoid lifestyle creep.""",{'doc_id': '546538'}
"Title: 
There is no age-limit, in fact the sooner you start the better - the sooner the money starts to compound.",{'doc_id': '551954'}
"Title: 
""The psychology of investing is fascinating. I buy a stock that's out of favor at $10, and sell half at a 400% profit, $50/share. Then another half at $100, figuring you don't ever lose taking a profit. Now my Apple shares are over $500, but I only have 100. The $10 purchase was risky as Apple pre-iPod wasn't a company that was guaranteed to survive.  The only intelligent advice I can offer is to look at your holdings frequently, and ask, """"would I buy this stock today given its fundamentals and price?"""" If you wouldn't buy it, you shouldn't hold it. (This is in contrast to the company ratings you see of buy, hold, sell. If I should hold it, but you shouldn't buy it to hold, that makes no sense to me.) Disclaimer - I am old and have decided stock picking is tough. Most of our retirement accounts are indexed to the S&P. Maybe 10% is in individual stocks. The amount my stocks lag the index is less than my friends spend going to Vegas, so I'm happy with the results. Most people would be far better off indexing than picking stocks.""",{'doc_id': '552707'}
"Title: 
My observations is that this seems like hardly enough to kill   inflation. Is he right? Or are there better ways to invest? The tax deferral part of the equation isn't what dominates regarding whether your 401k beats 30 years of inflation; it is the return on investment.  If your 401k account tanks due to a prolonged market crash just as you retire, then you might have been better off stashing the money in the bank.  Remember, 401k money at now + 30 years is not a guaranteed return (though many speak as though it were).  There is also the question as to whether fees will eat up some of your return and whether the funds your 401k invests in are good ones. I'm uneasy with the autopilot nature of the typical 401k non-strategy; it's too much the standard thing to do in the U.S., it's too unconscious, and strikes me as Ponzi-like.  It has been a winning strategy for some already, sure, and maybe it will work for the next 30-100 years or more.  I just don't know.  There are also changes in policy or other unknowns that 30 years will bring, so it takes faith I don't have to lock away a large chunk of my savings in something I can't touch without hassle and penalty until then. For that reason, I have contributed very little to my 403b previously, contribute nothing now (though employer does, automatically.  I have no match.) and have built up a sizable cash savings, some of which may be used to start a business or buy a house with a small or no mortgage (thereby guaranteeing at least not paying mortgage interest).  I am open to changing my mind about all this, but am glad I've been able to at least save a chunk to give me some options that I can exercise in the next 5-10 years if I want, instead of having to wait 25 or more.",{'doc_id': '552887'}
"Title: 
SEC forms are required when declaring insider activity.  An insider is defined by the SEC to be a person or entity which (i) beneficially owns 10% or more of the outstanding shares of the company, (ii) is an officer or director of the company, or (iii), in the case of insider trading, does so based on knowledge which is not otherwise publically available at the time.  At any rate, the person or entity trading the stock is required to file certain forms. Form 3 is filed when a person first transitions into the status of an insider (by becoming an officer, director, or beneficial owner of a certain percentage of stock). Form 4 is filed when an existing insider trades stock under the company's symbol. Form 5 is filed when certain insider trades of small value are reported later than usual. *More information can be found at the SEC's website. Another possibility is that a large number of options or derivatives were exercised by an officer, director, or lending institution.  In the cases of officers or directors, this would need to be declared with an SEC form 4.  For an institution exercising warrants obtained as a result of a lending agreement, either form 3 or 4 would need to be filed. In addition to the above possibilities, username passing through pointed out a very likely scenario in his answer, as well.",{'doc_id': '553066'}
"Title: 
Are you working? Does your employer offer a 401(k) and if so, is there any match?  Saving should be taught to kids at the same time they are old enough to get an allowance. There are many numbers tossed around, but 10% is a start for any new saver. If a college graduate can start by saving even 15%, better still. If you find that the 10% is too much, just start with what you can spare, and work to build that up over time, perhaps by splitting any future raises, half going toward savings, half to spending.  Good luck. Edit  - my 12 yr old made good money this summer baby sitting. I'm opening a Roth IRA for her. A 10 yr head start on her retirement savings. Edit (Jan-2013) - she's 14 now, 3 deposits to the Roth total $6000, and she's planning to up the number this year. Her goal is to have $50K saved in her Roth by the time she graduates college.  Edit, by request (July-2017) 18, and off to college next month. Just under $24K, all invested in an S&P low cost index. We are planning to continue deposits of $4-$5K/yr, so the $50K is still a good goal.",{'doc_id': '553288'}
"Title: 
""The answer depends on this: If you had to hire someone to do what you are doing in the S-corp, what would you pay them?  If you are doing semi-unskilled work part-time, then $20k might be reasonable.  If you are a professional working full time, it's too low.  Don't forget that, in addition to """"billable"""" work, you are also doing office tasks, such as invoicing and bookkeeping, that the IRS will also want to see you getting paid for. There was an important court ruling on this subject recently: Watson v. Commissioner.  Watson owned an S-Corp where he was the sole employee.  The S-Corp itself was a 25% owner in a very successful accounting firm that Watson worked through.  All of the revenue that Watson generated at the accounting firm was paid to the S-Corp, which then paid Watson through salary and distributions.  Watson was paying himself $24k a year in salary and taking over $175k a year in distributions.  For comparison, even first-year accountants at the firm were making more than $24k a year in salary.  The IRS determined that this salary amount was too low.  To determine an appropriate amount for Watson's salary, the IRS did a study of the salaries of peers in firms of the same size as the firm Watson was working with, taking into account that owners of firms earn a higher salary than non-owners.  The number that the IRS arrived at was $93k.  Watson was allowed to take the rest ($80k+ each year) as distributions. Again, this number was based on a study of the salaries of peers.  It was far short of the $200k+ that the S-Corp was pulling in from the accounting firm.  Clearly, Watson was paying himself far too low of a salary.  But even at this extreme example, where Watson's S-Corp was directly getting all of its revenue from one accounting firm in which Watson was an owner, the IRS still did not conclude that all of the revenue should have been salary and subject to payroll taxes. You should ask an accountant or attorney for advice.  They can help you determine an appropriate amount for your salary.  Don't be afraid of an audit, but make sure that you can defend your choices if you do get audited. If your choices are based on professional advice, that will help your case.  See these articles for more information:""",{'doc_id': '556220'}
"Title: 
There are few things going on here: My advice would be: with 75k income and a regular pay check there isn't a whole let you can do to adjust your tax burden. It's unlikely that any adviser will save enough money to warrant professional advice and the associated cost. Use off the shelf software for tax return and tax planning.",{'doc_id': '556976'}
"Title: 
Absolutely.  There is no requirement that an option be in-the-money for you to close out a position.   Remember that there are alwayes two sides to a trade - a buyer and a seller.  When you bought your option, it's entirely possible that someone else was closing out their long position by selling it to you.",{'doc_id': '557582'}
"Title: 
""This answer relies on why you are holding shares of a company in the first place. So let's address that: So does this mean you would like to vote with your shares on the directions the company takes? If so, your reasons for selling would be different from the next speculator who only is interested in share price volatility. Regardless of your participation in potential voting rights associated with your share ownership, a different reason to sell is based on if your fundamental reasons for investing in the company have changed.  Enhancements on this topic include: Trade management, how to deal with position sizes. Buying and selling partial positions based on price action while keeping a core long term position, but this is not something """"long term investors"""" generally put too much effort in. Price targets, start your long term investment with a price target in mind, derived from a future market cap based on your initial fundamental analysis of the company's prospects. And finally, there are a lot of things you can do with a profitable investment in shares.""",{'doc_id': '557877'}
"Title: 
Note that the formula for Price to Book ratio is:  Stock Price / {[Total Assets - (Intangible Assets + Liabilities)] / Stock Outstanding}  http://www.investopedia.com/terms/p/price-to-bookratio.asp  http://www.investopedia.com/articles/fundamental/03/112603.asp  There's a number of factors that could lead to a lower than 1. The primary reason, imho, could be the company is in a state of retiring stock with debt. The company is selling penny stocks (only to get people more interested in it's later development) which are inherently undervalued. There may be other reasons, but definitely check out both articles.",{'doc_id': '558617'}
